method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
ABC-SMC,1298320.7792207792,54.373573142212706,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1389870.8333333337,58.170341485076484,6.0696349051569305,23.560554816484828,20.695634815830484,20,0,False,43
permABC-SMC,950.0,0.072856605052948,4.381713094343875,23.62612978514941,20.708212474123638,20,0,False,43
permABC-SMC,1852.0,0.139451801776886,4.124684967920479,23.626938790680697,20.7565292961433,20,0,False,43
permABC-SMC,2708.0,0.5941459655761718,3.989085767240435,23.631735751216084,20.80511835152769,20,0,False,43
permABC-SMC,3521.0,1.0090194702148438,3.8964680694296434,23.67279826143958,20.852763162162034,20,0,False,43
permABC-SMC,4293.0,1.4072289228439332,3.793963147631987,23.68395050759108,20.900392363378124,20,0,False,43
permABC-SMC,5026.0,2.3571789145469664,3.734175064524417,23.681553320152876,20.947887249853892,20,0,False,43
permABC-SMC,5722.0,3.3213135242462157,3.6820906997015608,23.703718600955604,20.99511208152832,20,0,False,43
permABC-SMC,6383.0,3.753830027580261,3.6198787784698827,23.712959146757584,21.041912776304084,20,0,False,43
permABC-SMC,7011.0,4.208939683437348,3.5595629461499754,23.71858343010016,21.088115783298242,20,0,False,43
permABC-SMC,7607.0,4.577712035179139,3.4967045883908052,23.72310355124759,21.135026548947422,20,0,False,43
permABC-SMC,8173.0,4.958009529113769,3.4412612000293317,23.732579794827032,21.181067807425354,20,0,False,43
permABC-SMC,8710.0,5.70419272184372,3.364282171879572,23.73250232797418,21.227649977937734,20,0,False,43
permABC-SMC,9220.0,6.223988270759583,3.296141037208653,23.722539833206067,21.27302347972036,20,0,False,43
permABC-SMC,15368.421052631578,9.459574706572338,3.245113473582466,23.671317639360936,20.695634815830484,20,0,False,43
permABC-SMC,14394.329896907217,8.171266655332035,3.194587244177691,23.67136752965331,20.745473845948773,20,0,False,43
permABC-SMC,14458.68263473054,8.067849853081619,3.158659570797353,23.676837390648075,20.794699425063143,20,0,False,43
permABC-SMC,14693.181818181818,8.12704553658312,3.108959365031488,23.680330200909445,20.845341632434714,20,0,False,43
permABC-SMC,15169.977924944811,8.571857095554174,3.0748700042683272,23.684309767461073,20.895116006540352,20,0,False,43
permABC-SMC,15813.725490196079,9.079723017927348,3.0370212161420813,23.686480081994546,20.944996891253258,20,0,False,43
permABC-SMC,16398.924731182797,9.344542180338214,2.9914604111990966,23.692088835746823,20.994867644376804,20,0,False,43
permABC-SMC,17056.68449197861,9.762858426507142,2.9576794799473607,23.677420244782866,21.04459292020973,20,0,False,43
permABC-SMC,17689.030883919066,10.154184200766244,2.9212538026525863,23.71996723272304,21.094016857399506,20,0,False,43
permABC-SMC,18299.36305732484,10.140361692242308,2.8796235283580933,23.721092129166305,21.144482508192947,20,0,False,43
permABC-SMC,18891.949152542373,10.156114967697757,2.843228244615866,23.7241982019677,21.19441967517876,20,0,False,43
permABC-SMC,19491.525423728814,10.191851462853156,2.797859233130609,23.735376077326123,21.24360897921666,20,0,False,43
permABC-SMC,20039.153439153437,10.216967277425937,2.7494414153305513,23.74144684201125,21.29356860593378,20,0,False,43
permABC-SMC,20578.835978835978,10.261288597470239,2.719648743742587,23.763962671901133,21.342431917433846,20,0,False,43
permABC-SMC,30701.201201201202,14.616103949131551,2.694340027203593,23.617997100547182,20.669223924198104,20,0,False,43
permABC-SMC,27573.453608247422,12.588280393290765,2.657159613770286,23.62330423117786,20.717672907388373,20,0,False,43
permABC-SMC,26579.2610250298,11.684672738712933,2.6097981872220677,23.632562573561835,20.765451483056076,20,0,False,43
permABC-SMC,26314.772727272728,11.180281164971264,2.5775239470317306,23.629026760539464,20.814523789223067,20,0,False,43
permABC-SMC,26753.348214285714,11.028181561934096,2.5528483070101933,23.636142118421034,20.862670193724156,20,0,False,43
permABC-SMC,26924.91838955386,10.790524791451869,2.532778768562703,23.62533955737237,20.91083014916738,20,0,False,43
permABC-SMC,27514.03887688985,10.764421641697894,2.5056641996120597,23.626024584816133,20.958885503188277,20,0,False,43
permABC-SMC,28114.930182599357,10.732772334945958,2.475647482840579,23.617958788668545,21.006700679704174,20,0,False,43
permABC-SMC,28764.201500535903,10.761213136511472,2.448027564411794,23.618259809573182,21.05412125070407,20,0,False,43
permABC-SMC,29342.94871794871,10.771350116811245,2.423217816142218,23.631185506854372,21.10242694826878,20,0,False,43
permABC-SMC,29947.705442902876,10.77905534552917,2.3940835065663593,23.697147306553884,21.15010609861436,20,0,False,43
permABC-SMC,30486.6879659212,10.794591535521521,2.3577618269082397,23.701782095065703,21.196946626509273,20,0,False,43
permABC-SMC,31025.53191489362,10.799692552140419,2.3260001021760317,23.705697232773204,21.24438631239117,20,0,False,43
permABC-SMC,31568.085106382983,10.815123408398733,2.297956066772316,23.703246682705387,21.290645855409572,20,0,False,43
permABC-SMC,46617.02127659574,15.47878746928415,2.2622908857278263,23.585655229230735,20.665820434339956,20,0,False,43
permABC-SMC,40701.415701415695,13.563511009535427,2.24290714359666,23.583773787482414,20.713101793018833,20,0,False,43
permABC-SMC,38677.76456599287,12.575122887682829,2.2197340651871045,23.584867652872397,20.761682391297327,20,0,False,43
permABC-SMC,38025.0569476082,12.40839451755098,2.2017645205051166,23.57738121547597,20.809464332750075,20,0,False,43
permABC-SMC,37832.964601769905,12.363705408256664,2.1778446427443465,23.573866987886696,20.857347846115342,20,0,False,43
permABC-SMC,38225.13661202186,12.520622933497195,2.1650853370663032,23.585000534081196,20.904034986437832,20,0,False,43
permABC-SMC,38566.954643628516,12.651442966502376,2.1448696791143305,23.59219833211001,20.950488308398008,20,0,False,43
permABC-SMC,39153.76344086022,12.877078479336154,2.132346934104992,23.594569067107354,20.997875920018764,20,0,False,43
permABC-SMC,39698.072805139185,13.150713900682502,2.110501884781956,23.591968383605245,21.044850011202833,20,0,False,43
permABC-SMC,40287.39316239315,13.422305856505009,2.0905383009026974,23.589398356212953,21.092676580476947,20,0,False,43
permABC-SMC,40883.671291355386,13.690358088644995,2.0736062958642347,23.59213719959245,21.13985734317795,20,0,False,43
permABC-SMC,41446.69509594883,13.977295338217896,2.0553562908958622,23.591252343048644,21.1861821534956,20,0,False,43
permABC-SMC,42022.3880597015,14.253695814340103,2.0311653696394076,23.58592907391624,21.233071601173087,20,0,False,43
permABC-SMC,42569.29637526653,14.538217620300587,2.0171192833423977,23.588065857669257,21.278765928444983,20,0,False,43
permABC-SMC,63555.90062111802,21.231153218642522,1.992973226650672,23.590648882664894,20.63460919268162,20,0,False,43
permABC-SMC,55617.52988047809,18.20496482203206,1.9803665431489748,23.657912345419774,20.681236347897336,20,0,False,43
permABC-SMC,51420.67307692308,16.520811918263252,1.9642251264944133,23.652994956761937,20.728117633266365,20,0,False,43
permABC-SMC,50158.620689655174,15.840039499874774,1.9429618915672164,23.651816135717965,20.775179893683074,20,0,False,43
permABC-SMC,50058.55855855856,15.535313320589495,1.9285581125964706,23.653449924217686,20.82014595353192,20,0,False,43
permABC-SMC,50083.056478405306,15.293809623021222,1.906311599664031,23.65966917525547,20.866050418874387,20,0,False,43
permABC-SMC,50064.27015250544,15.08135042419101,1.888681540582978,23.659405840917902,20.911726468424675,20,0,False,43
permABC-SMC,50603.03687635575,15.022295752212955,1.8756661844199691,23.665353654770627,20.957038224156847,20,0,False,43
permABC-SMC,50879.56989247312,14.908965902943764,1.859857961618483,23.665393426872143,21.00183313663083,20,0,False,43
permABC-SMC,51444.20600858369,14.913115915822369,1.846671523374039,23.6683911704597,21.047307949038704,20,0,False,43
permABC-SMC,51861.1111111111,14.864913227721155,1.8359173203622143,23.67808908371736,21.09202769002965,20,0,False,43
permABC-SMC,52465.81196581196,14.91584602074745,1.8205793964644643,23.672204081670536,21.135789857045516,20,0,False,43
permABC-SMC,53039.52991452991,14.95595701739319,1.8119630650099168,23.681956635369318,21.210748639256412,20,0,False,43
permABC-SMC,53527.21451440767,14.979158826927744,1.7988955247810594,23.699637726125808,21.255227364286206,20,0,False,43
permABC-SMC,79680.68535825545,21.87530112415088,1.79042077072877,23.62032808121225,20.634166212631158,20,0,False,43
permABC-SMC,69473.33333333333,18.773356628417968,1.7801255551734434,23.625775395444126,20.680770053107377,20,0,False,43
permABC-SMC,65279.55665024629,17.358291413396447,1.7699997280243376,23.618831449542448,20.727626524562982,20,0,False,43
permABC-SMC,63818.720379146915,16.74193042149476,1.7558389309590086,23.617075679905767,20.774662393624126,20,0,False,43
permABC-SMC,62990.78341013825,16.295554135252253,1.7435734553755275,23.61334052869257,20.820696372536634,20,0,False,43
permABC-SMC,62866.21315192744,16.076132594322672,1.731148188543778,23.618050603575256,20.866622544770014,20,0,False,43
permABC-SMC,62562.36080178174,15.806499767409665,1.720562571132454,23.630285665355125,20.91232067418479,20,0,False,43
permABC-SMC,62917.03539823008,15.743363984918167,1.7087577397414213,23.629847093687584,20.957654753991754,20,0,False,43
permABC-SMC,63228.57142857143,15.676406805331892,1.6998399924273229,23.627369049310524,21.00247208044108,20,0,False,43
permABC-SMC,63638.94967177243,15.627149993011676,1.6930270598042854,23.622847192369736,21.04660256679275,20,0,False,43
permABC-SMC,64150.655021834056,15.629150760746418,1.6814923618853765,23.6181273750643,21.09128443491142,20,0,False,43
permABC-SMC,64627.450980392154,15.632068020066406,1.672400035512159,23.61591107419359,21.135007206779687,20,0,False,43
permABC-SMC,65212.4183006536,15.666936659345438,1.6613847560601214,23.627940261380378,21.179101933309337,20,0,False,43
permABC-SMC,65696.40914036996,15.665303207974436,1.6535880480915361,23.622762905860082,21.22190524449399,20,0,False,43
permABC-SMC,95898.4375,22.550173979252577,1.6412266185323956,23.689451321592994,20.654892218754732,20,0,False,43
permABC-SMC,84567.16417910448,19.60411872436751,1.6290568549671047,23.679124139352005,20.70161050428569,20,0,False,43
permABC-SMC,79333.75156838141,18.176994165183608,1.6222182547239408,23.685075875477498,20.749580269940495,20,0,False,43
permABC-SMC,75662.33766233768,17.14437561023897,1.6099613011084855,23.71444393495017,20.797800679020767,20,0,False,43
permABC-SMC,74769.58525345623,16.746904141342583,1.6006810647822967,23.71605800831008,20.845063675980462,20,0,False,43
permABC-SMC,74123.02483069978,16.448934258510512,1.592963078642723,23.709225189875568,20.89228977990041,20,0,False,43
permABC-SMC,74447.30941704036,16.37601328537603,1.5807180214299266,23.725692023849746,20.939360018933,20,0,False,43
permABC-SMC,74642.93659621802,16.264969077338364,1.5704941646604362,23.73035640640598,20.986138691980543,20,0,False,43
permABC-SMC,75211.98668146503,16.269229294589568,1.5647033298187647,23.729393138287925,21.032472148825867,20,0,False,43
permABC-SMC,75573.48066298343,16.240883518977718,1.5566861446575313,23.73058970123753,21.079605761257042,20,0,False,43
permABC-SMC,76232.04419889502,16.303133068822365,1.5479336957240433,23.737661848680457,21.126059612971126,20,0,False,43
permABC-SMC,76604.6255506608,16.61325939951489,1.5395380667737832,23.739657140755263,21.170073420328343,20,0,False,43
permABC-SMC,76942.91986827661,16.849688248367393,1.532856273599483,23.735868806718987,21.216074046116805,20,0,False,43
permABC-SMC,77418.8596491228,17.140143626091767,1.5263307678443216,23.74492126738039,21.260847967619796,20,0,False,43
permABC-SMC,117386.88524590163,25.650629313265693,1.5199080452245919,23.61441056216215,20.606104709264123,20,0,False,43
permABC-SMC,104247.12643678163,22.531374912152348,1.5112065644569066,23.60764183719914,20.651231628510498,20,0,False,43
permABC-SMC,96401.5748031496,20.6238136203896,1.5029175941025734,23.606189851579153,20.696516210408845,20,0,False,43
permABC-SMC,92777.77777777777,19.661448808496218,1.4938728215491963,23.615820477511733,20.740872429906858,20,0,False,43
permABC-SMC,90190.87635054022,18.945740379777703,1.4857170439042067,23.606418226879715,20.785128160635733,20,0,False,43
permABC-SMC,88670.56074766356,18.454029181293237,1.4771893617757044,23.607240636702528,20.829175278618894,20,0,False,43
permABC-SMC,88596.5317919075,18.280485007115182,1.4685622350835152,23.614144230212716,20.872892022351788,20,0,False,43
permABC-SMC,88380.57142857143,18.110459572928296,1.4606623378226748,23.611883705295774,20.916142265164744,20,0,False,43
permABC-SMC,88429.7052154195,18.00083511270363,1.4535239372587219,23.606493374499507,20.958775004580232,20,0,False,43
permABC-SMC,88242.42424242425,18.154594847382654,1.4455023504940154,23.60962498762958,21.000624155440686,20,0,False,43
permABC-SMC,88614.09395973154,18.398201198919242,1.4358855002841533,23.61032106803502,21.042854207423233,20,0,False,43
permABC-SMC,88554.93895671476,18.291738811264295,1.4314134404266337,23.66453409518465,21.084028430045088,20,0,False,43
permABC-SMC,89152.05327413985,18.335154741903256,1.4245871382480422,23.66310661831239,21.125390942974402,20,0,False,43
permABC-SMC,89421.46017699114,18.31537568199951,1.4185086221473207,23.665510767937796,21.165373389360283,20,0,False,43
permABC-SMC,140855.42168674697,28.563314583954018,1.4133049020375967,23.630862979347963,20.565785580103384,20,0,False,43
permABC-SMC,124304.80480480481,24.98790075829079,1.4057223111808226,23.6266087027182,20.60879043992024,20,0,False,43
permABC-SMC,113707.88043478262,22.64914961288805,1.3990485417998617,23.693789836257295,20.651816510674085,20,0,False,43
permABC-SMC,108951.03092783505,21.531804981305427,1.3924886689426665,23.688216750208877,20.693825604748476,20,0,False,43
permABC-SMC,106433.91521197007,20.88202657247719,1.3839563672865927,23.687596775727247,20.73559606092966,20,0,False,43
permABC-SMC,104403.63636363637,20.318661949851297,1.3790130518830355,23.687395297231667,20.777015991218192,20,0,False,43
permABC-SMC,103413.09523809524,19.97470102139882,1.372180657725487,23.691645303638474,20.817961328672297,20,0,False,43
permABC-SMC,102533.95784543325,19.69181353649434,1.366479695433802,23.691966996354136,20.85829559491978,20,0,False,43
permABC-SMC,103067.75700934579,19.688379165725173,1.3608484857976815,23.6903179408171,20.897869975636503,20,0,False,43
permABC-SMC,102959.44380069527,19.543348679260752,1.3547041211126016,23.693548783738407,20.93771620926444,20,0,False,43
permABC-SMC,103290.99307159353,19.513271201840723,1.3464606627572069,23.69556496420567,20.982950524241428,20,0,False,43
permABC-SMC,103705.06912442396,19.504706060282096,1.3399128460271663,23.68783396796695,21.020931216039035,20,0,False,43
permABC-SMC,103964.40872560276,19.50932331939242,1.3355936948098277,23.6794079872096,21.05886541420487,20,0,False,43
permABC-SMC,104191.07551487414,19.574655111648944,1.3290938165759685,23.680710920335763,21.09530326261361,20,0,False,43
permABC-SMC,159554.59272097054,29.71255080951975,1.323070950697068,23.56109288467698,20.63371341860828,20,0,False,43
permABC-SMC,144433.2298136646,27.39537789584687,1.3179800894309004,23.561415293339977,20.678388414815622,20,0,False,43
permABC-SMC,133219.85815602838,25.46737405425268,1.3099274177002427,23.5500820177468,20.724133223788684,20,0,False,43
permABC-SMC,126713.90374331552,24.38492781338207,1.3044239151843138,23.563149943997146,20.767876728863314,20,0,False,43
permABC-SMC,122721.43774069319,23.8082924305398,1.3011795721414965,23.670776369217123,20.814681495293858,20,0,False,43
permABC-SMC,119722.98136645961,23.386147229567815,1.2948255984053467,23.666970656863263,20.860326687905648,20,0,False,43
permABC-SMC,118144.76885644771,23.232988226442735,1.289046636939334,23.664909876633246,20.905732551032507,20,0,False,43
permABC-SMC,117285.37170263789,23.28156628768793,1.283655757200455,23.66642549583848,20.95076370202073,20,0,False,43
permABC-SMC,117101.07015457789,23.454972935063093,1.2770580896797645,23.672392360050452,20.995268354790372,20,0,False,43
permABC-SMC,116742.04946996467,23.63524882054862,1.2717831638396968,23.67664371975131,21.04043485732263,20,0,False,43
permABC-SMC,116216.78321678321,23.768041961954467,1.267095624633431,23.687841388443225,21.084837430148852,20,0,False,43
permABC-SMC,116609.30232558139,24.1116402315539,1.2611956703153413,23.691167612125675,21.128275249243586,20,0,False,43
permABC-SMC,116830.82271147164,24.352515296339302,1.2564328680561485,23.697325515582463,21.17207056473802,20,0,False,43
permABC-SMC,117154.91329479769,24.796472436430825,1.2488465172277519,23.699077659014883,21.214571355652115,20,0,False,43
permABC-SMC,179857.64499121267,37.71809027358393,1.2449801897604575,23.595192886869732,20.553518491270637,20,0,False,43
permABC-SMC,161140.40561622466,33.54513306699565,1.2416621824453185,23.584753652172747,20.59415004576347,20,0,False,43
permABC-SMC,151229.31785195938,31.795860945918907,1.2370636923872251,23.579351452175374,20.634622708698174,20,0,False,43
permABC-SMC,143716.82626538986,30.56643239124366,1.2303879256238,23.578566931066764,20.676708092174273,20,0,False,43
