method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,M0,K,K_outliers,include_osum,seed
permABC-SMC,189652.37366003063,1.8296803120997198,2476860.0,23.89562487602234,2.0664847787098077,-1.4561636059075208e-09,1115.0714879774296,24.99148362733049,,20,4,True,42
permABC-SMC,177954.3509272468,1.707877446173261,2494920.0,23.94444179534912,2.0551863886914465,-1.4561636059075208e-09,1114.4192541615366,24.99148362733049,,20,4,True,42
permABC-SMC,167695.59412550068,1.6018051808284663,2512080.0,23.995041608810425,2.0469041252444202,-1.4561636059075208e-09,1113.0058926217775,24.99148362733049,,20,4,True,42
permABC-SMC,164180.5194805195,1.5612376200688352,2528380.0,24.04305934906006,2.037241082939596,-1.4561636059075208e-09,1099.0549706534443,24.99148362733049,,20,4,True,42
permABC-SMC,160597.22222222222,1.5189074657180093,2543860.0,24.059494256973267,2.0265415726458884,-1.4561636059075208e-09,1093.8377112052403,24.99148362733049,,20,4,True,42
permABC-SMC,156582.61933904528,1.475364516969118,2558560.0,24.10745620727539,2.014235570432374,-1.4561636059075208e-09,1087.936388011942,24.99148362733049,,20,4,True,42
permABC-SMC,155911.51515151514,1.4638732852357805,2572540.0,24.15390920639038,2.003582930851419,-1.4561636059075208e-09,1075.1894040518423,24.99148362733049,,20,4,True,42
permABC-SMC,153917.85714285713,1.4403975151834034,2585820.0,24.198678255081177,1.9916636637671061,-1.4561636059075208e-09,1068.5814050567176,24.99148362733049,,20,4,True,42
permABC-SMC,153934.83412322274,1.4344556495476672,2598420.0,24.213611364364624,1.982659881283099,-1.4561636059075208e-09,1061.4421799996603,24.99148362733049,,20,4,True,42
permABC-SMC,153551.76470588235,1.4252227895400102,2610380.0,24.228787422180176,1.973057801218736,-1.4561636059075208e-09,1050.5071457818349,24.99148362733049,,20,4,True,42
permABC-SMC,153497.65807962528,1.4193195230229396,2621740.0,24.24197745323181,1.9652729342645308,-1.4561636059075208e-09,1050.1268201705361,24.99148362733049,,20,4,True,42
permABC-SMC,153948.53801169593,1.4184784470942982,2632520.0,24.2559814453125,1.9563879857230762,-1.4561636059075208e-09,1041.3526848150505,24.99148362733049,,20,4,True,42
permABC-SMC,153827.7066356228,1.4126846482229178,2642760.0,24.269922256469727,1.948652463878111,-1.4561636059075208e-09,1036.641134752614,24.99148362733049,,20,4,True,42
permABC-SMC,230342.56055363326,2.103984211555402,2662760.0,24.322057485580444,1.9354952211782266,-1.4561636059075208e-09,1028.0558820186236,24.99148362733049,,20,4,True,42
permABC-SMC,205972.35023041474,1.8720211887506113,2681760.0,24.37371587753296,1.9252065442828379,-1.4561636059075208e-09,1025.5022779980368,24.99148362733049,,20,4,True,42
permABC-SMC,193118.74105865526,1.7469241042676062,2699800.0,24.421998977661133,1.91678577001409,-1.4561636059075208e-09,1019.3671597892743,24.99148362733049,,20,4,True,42
permABC-SMC,182099.19571045577,1.640193360101122,2716920.0,24.47168493270874,1.9066153185995254,-1.4561636059075208e-09,1011.5508851884808,24.99148362733049,,20,4,True,42
permABC-SMC,174532.56704980842,1.5658608493829291,2733180.0,24.52138090133667,1.899080061690681,-1.4561636059075208e-09,1002.919497265974,24.99148362733049,,20,4,True,42
permABC-SMC,170934.07960199003,1.5261179030831178,2748620.0,24.539975881576538,1.8918358027506215,-1.4561636059075208e-09,996.4908594738321,24.99148362733049,,20,4,True,42
permABC-SMC,168492.68292682926,1.4993792045407177,2763280.0,24.589818954467773,1.88237675649533,-1.4561636059075208e-09,984.6030722125853,24.99148362733049,,20,4,True,42
permABC-SMC,166498.8009592326,1.4771370436076066,2777200.0,24.638645887374878,1.8735811715675796,-1.4561636059075208e-09,980.1748677625621,24.99148362733049,,20,4,True,42
permABC-SMC,164918.4397163121,1.4571609085615085,2790420.0,24.655162572860718,1.8643391007944554,-1.4561636059075208e-09,976.3937750547963,24.99148362733049,,20,4,True,42
permABC-SMC,164687.42655699176,1.4514486742075685,2802980.0,24.703656435012817,1.8551739974056871,-1.4561636059075208e-09,973.9429277845715,24.99148362733049,,20,4,True,42
permABC-SMC,164614.0350877193,1.4455772282784445,2814900.0,24.7193706035614,1.8480948012106229,-1.4561636059075208e-09,965.6776388010715,24.99148362733049,,20,4,True,42
permABC-SMC,164507.56693830036,1.4396164553268131,2826240.0,24.73261070251465,1.841229629627927,-1.4561636059075208e-09,962.9536431705633,24.99148362733049,,20,4,True,42
permABC-SMC,164368.4820393975,1.43559847894715,2837000.0,24.778429746627808,1.833757070388758,-1.4561636059075208e-09,957.2186916090624,24.99148362733049,,20,4,True,42
permABC-SMC,164579.19075144507,1.434808301098774,2847220.0,24.82218360900879,1.8222775661269281,-1.4561636059075208e-09,950.1229072536585,24.99148362733049,,20,4,True,42
permABC-SMC,248029.4117647059,2.1516250491554763,2867220.0,24.872785568237305,1.8130032571067547,-1.4561636059075208e-09,936.0073334066955,24.99148362733049,,20,4,True,42
permABC-SMC,220659.0214067278,1.905569461507535,2886220.0,24.924848556518555,1.8038988681374832,-1.4561636059075208e-09,928.1869969373049,24.99148362733049,,20,4,True,42
permABC-SMC,203664.7966339411,1.749304852345214,2904260.0,24.94508719444275,1.7969526027159304,-1.4561636059075208e-09,922.4866044144669,24.99148362733049,,20,4,True,42
permABC-SMC,193468.87417218543,1.6553346368650728,2921380.0,24.995553016662598,1.7868322724168997,-1.4561636059075208e-09,920.3989295266907,24.99148362733049,,20,4,True,42
permABC-SMC,187354.5918367347,1.6160119400948894,2937720.0,25.339067220687866,1.77682143803919,-1.4561636059075208e-09,917.9584917534114,24.99148362733049,,20,4,True,42
permABC-SMC,183659.20398009947,1.5911464667438866,2953240.0,25.5856351852417,1.7685095709850793,-1.4561636059075208e-09,908.0601924028881,24.99148362733049,,20,4,True,42
permABC-SMC,180534.06326034068,1.5593020150261208,2967980.0,25.63492512702942,1.7616307590713098,-1.4561636059075208e-09,897.2462981413266,24.99148362733049,,20,4,True,42
permABC-SMC,178348.0861244019,1.5360137634870539,2981980.0,25.68215012550354,1.7544860000227298,-1.4561636059075208e-09,896.096349568032,24.99148362733049,,20,4,True,42
permABC-SMC,177026.00472813242,1.5206823957727313,2995280.0,25.72994613647461,1.7456396587406748,-1.4561636059075208e-09,889.1794124245802,24.99148362733049,,20,4,True,42
permABC-SMC,176313.0128956624,1.509165833731469,3007900.0,25.746369123458862,1.737238355327325,-1.4561636059075208e-09,881.5161069941669,24.99148362733049,,20,4,True,42
permABC-SMC,175779.97671711294,1.5012066494738543,3019900.0,25.790730237960815,1.7305934630657,-1.4561636059075208e-09,876.165450640643,24.99148362733049,,20,4,True,42
permABC-SMC,176033.68176538908,1.5003256266125404,3031300.0,25.835607290267944,1.7233247824662066,-1.4561636059075208e-09,871.6933661489322,24.99148362733049,,20,4,True,42
permABC-SMC,176048.61111111112,1.4977926595343483,3042120.0,25.88185715675354,1.717275980554806,-1.4561636059075208e-09,867.4352299128741,24.99148362733049,,20,4,True,42
permABC-SMC,176235.56581986143,1.496890538283914,3052400.0,25.926144123077393,1.71276968519469,-1.4561636059075208e-09,863.9373995842889,24.99148362733049,,20,4,True,42
permABC-SMC,269982.42530755716,2.282833843532891,3072400.0,25.978649139404297,1.7046447450645419,-1.4561636059075208e-09,866.3908321816617,24.99148362733049,,20,4,True,42
permABC-SMC,239272.44582043344,2.012243894600647,3091400.0,25.998191118240356,1.6923728937876577,-1.4561636059075208e-09,867.661332069533,24.99148362733049,,20,4,True,42
permABC-SMC,220215.29745042493,1.8447280436669802,3109440.0,26.04755997657776,1.6852508447582801,-1.4561636059075208e-09,864.9255779763112,24.99148362733049,,20,4,True,42
permABC-SMC,210684.63611859837,1.7584481811266384,3126560.0,26.09537100791931,1.6723465902355292,-1.4561636059075208e-09,859.8303070169972,24.99148362733049,,20,4,True,42
permABC-SMC,203815.82360570686,1.695541834552928,3142840.0,26.145255088806152,1.6661073596321727,-1.4561636059075208e-09,858.7644517490436,24.99148362733049,,20,4,True,42
permABC-SMC,198136.7628607277,1.643212421924586,3158300.0,26.192806005477905,1.6602253584883377,-1.4561636059075208e-09,856.9904651305235,24.99148362733049,,20,4,True,42
permABC-SMC,195383.00492610835,1.6157132945037238,3173020.0,26.23918390274048,1.6548671716878736,-1.4561636059075208e-09,850.8789352468302,24.99148362733049,,20,4,True,42
permABC-SMC,193385.9223300971,1.5950615689592453,3187000.0,26.286614656448364,1.645341303724077,-1.4561636059075208e-09,848.5799260019178,24.99148362733049,,20,4,True,42
permABC-SMC,191633.53293413174,1.575059034153373,3200280.0,26.303485870361328,1.639696896851482,-1.4561636059075208e-09,845.3980756917579,24.99148362733049,,20,4,True,42
permABC-SMC,190788.59857482187,1.562878312520913,3212880.0,26.318870782852173,1.6339754255244319,-1.4561636059075208e-09,839.1957277852393,24.99148362733049,,20,4,True,42
permABC-SMC,189473.56051703877,1.5472330581987788,3224840.0,26.333906650543213,1.6289372043383206,-1.4561636059075208e-09,837.432781546107,24.99148362733049,,20,4,True,42
permABC-SMC,189473.0679156909,1.542670120958422,3236200.0,26.34880566596985,1.6230813396565582,-1.4561636059075208e-09,833.2947003554569,24.99148362733049,,20,4,True,42
permABC-SMC,189438.73978996498,1.539770405100552,3246980.0,26.391664743423462,1.6168200296387243,-1.4561636059075208e-09,830.9048563156782,24.99148362733049,,20,4,True,42
permABC-SMC,189814.6853146853,1.5387887999172254,3257220.0,26.40561580657959,1.609937764957127,-1.4561636059075208e-09,826.2596451890053,24.99148362733049,,20,4,True,42
permABC-SMC,291049.7335701599,2.3499348023856728,3277220.0,26.46026587486267,1.603533703824352,-1.4561636059075208e-09,819.6140540926372,24.99148362733049,,20,4,True,42
permABC-SMC,259544.88188976375,2.0874105476018947,3296220.0,26.510113954544067,1.5957857038192662,-1.4561636059075208e-09,816.2258980400542,24.99148362733049,,20,4,True,42
permABC-SMC,245139.05325443784,1.9645855800639946,3314280.0,26.56119704246521,1.5881585795962698,-1.4561636059075208e-09,809.328575135231,24.99148362733049,,20,4,True,42
permABC-SMC,232966.4335664336,1.8606005681978242,3331420.0,26.606588125228882,1.582446393274701,-1.4561636059075208e-09,806.7305418507781,24.99148362733049,,20,4,True,42
permABC-SMC,226197.2972972973,1.8013966405713882,3347720.0,26.660670280456543,1.5750332734800183,-1.4561636059075208e-09,804.1930012916598,24.99148362733049,,20,4,True,42
permABC-SMC,218674.90247074122,1.735265171264331,3363220.0,26.68837833404541,1.5681260623526412,-1.4561636059075208e-09,801.4908105260615,24.99148362733049,,20,4,True,42
permABC-SMC,213255.0505050505,1.6920899652471446,3377960.0,26.80270504951477,1.5624914156441747,-1.4561636059075208e-09,799.9512804136002,24.99148362733049,,20,4,True,42
permABC-SMC,211205.47945205477,1.6717082239770948,3391960.0,26.847634077072144,1.5566171502748511,-1.4561636059075208e-09,796.2191906559046,24.99148362733049,,20,4,True,42
permABC-SMC,208911.65644171785,1.6551974946004484,3405260.0,26.979719161987305,1.5480772243072625,-1.4561636059075208e-09,792.1667672211192,24.99148362733049,,20,4,True,42
permABC-SMC,207647.6306196841,1.643902563092775,3417880.0,27.05863618850708,1.5412057336996474,-1.4561636059075208e-09,788.3096393572853,24.99148362733049,,20,4,True,42
permABC-SMC,207117.1497584541,1.6374955430698857,3429860.0,27.116926193237305,1.534861644857609,-1.4561636059075208e-09,784.1416619745825,24.99148362733049,,20,4,True,42
permABC-SMC,206557.02280912365,1.6313530817753128,3441240.0,27.17834234237671,1.5280659717769203,-1.4561636059075208e-09,780.5865742061656,24.99148362733049,,20,4,True,42
permABC-SMC,206710.17964071856,1.6303290721185193,3452060.0,27.226495504379272,1.5241658930241937,-1.4561636059075208e-09,774.3719888834809,24.99148362733049,,20,4,True,42
permABC-SMC,206830.34647550774,1.6298426806997939,3462340.0,27.28356647491455,1.5199929580020692,-1.4561636059075208e-09,769.9025903294951,24.99148362733049,,20,4,True,42
permABC-SMC,315429.34782608686,2.4770022086475203,3482340.0,27.346104383468628,1.5112213779159518,-1.4561636059075208e-09,762.75915952175,24.99148362733049,,20,4,True,42
permABC-SMC,289368.5950413223,2.2647325066495534,3501360.0,27.403263330459595,1.5038545209069802,-1.4561636059075208e-09,759.5425065807163,24.99148362733049,,20,4,True,42
permABC-SMC,269480.85758039815,2.1024875582451115,3519420.0,27.458487510681152,1.497769191907098,-1.4561636059075208e-09,758.3101254695578,24.99148362733049,,20,4,True,42
permABC-SMC,257769.67930029155,2.038622945112668,3536600.0,27.9699068069458,1.4915841657372766,-1.4561636059075208e-09,755.8692904731608,24.99148362733049,,20,4,True,42
permABC-SMC,247073.7134909597,1.9474127859664727,3552920.0,28.003795862197876,1.485240128826993,-1.4561636059075208e-09,750.5910539245815,24.99148362733049,,20,4,True,42
permABC-SMC,239813.17204301077,1.8860413823076476,3568420.0,28.064295768737793,1.4809002277868504,-1.4561636059075208e-09,750.3080099279048,24.99148362733049,,20,4,True,42
permABC-SMC,235732.8947368421,1.8483224824855202,3583140.0,28.094501733779907,1.4748522856392137,-1.4561636059075208e-09,749.3983195292255,24.99148362733049,,20,4,True,42
permABC-SMC,232372.09302325582,1.8190022586852082,3597120.0,28.15815496444702,1.468992918426077,-1.4561636059075208e-09,745.7094740174164,24.99148362733049,,20,4,True,42
permABC-SMC,230255.10204081633,1.7971031215726114,3610400.0,28.178576946258545,1.4642159535118295,-1.4561636059075208e-09,744.2860228816487,24.99148362733049,,20,4,True,42
permABC-SMC,228724.74747474748,1.7818650211950744,3623000.0,28.22474193572998,1.4570625904485999,-1.4561636059075208e-09,740.6570180905868,24.99148362733049,,20,4,True,42
permABC-SMC,226618.45386533666,1.7607020023755005,3634960.0,28.241660118103027,1.4515040564881858,-1.4561636059075208e-09,740.2039027011654,24.99148362733049,,20,4,True,42
permABC-SMC,225919.4547707559,1.7528713709655157,3646340.0,28.291343927383423,1.4456058256523643,-1.4561636059075208e-09,736.7228733176428,24.99148362733049,,20,4,True,42
permABC-SMC,224916.35916359167,1.7408862764984923,3657140.0,28.30681085586548,1.442572291002333,-1.4561636059075208e-09,731.9015350904572,24.99148362733049,,20,4,True,42
permABC-SMC,225547.35547355478,1.7417702727652127,3667400.0,28.321184635162354,1.4376274718591793,-1.4561636059075208e-09,729.1279065828604,24.99148362733049,,20,4,True,42
permABC-SMC,351851.14503816795,2.7050718096376376,3687400.0,28.34915256500244,1.4325223675355894,-1.4561636059075208e-09,735.4052617128075,24.99148362733049,,20,4,True,42
permABC-SMC,323986.01398601395,2.4826264464771834,3706400.0,28.401246547698975,1.4271703681664825,-1.4561636059075208e-09,735.3677921103085,24.99148362733049,,20,4,True,42
permABC-SMC,303293.1596091205,2.31679590594885,3724440.0,28.45025372505188,1.4226950081807634,-1.4561636059075208e-09,733.2516368946185,24.99148362733049,,20,4,True,42
permABC-SMC,286930.981595092,2.1832963623152186,3741580.0,28.470184564590454,1.4178752587188925,-1.4561636059075208e-09,727.6689100064277,24.99148362733049,,20,4,True,42
permABC-SMC,276720.1767304859,2.100167709878688,3757860.0,28.520277500152588,1.4127108186393358,-1.4561636059075208e-09,724.2911016797398,24.99148362733049,,20,4,True,42
permABC-SMC,266854.3140028289,2.018240840296766,3773320.0,28.537925481796265,1.4087175525397153,-1.4561636059075208e-09,721.7180389781226,24.99148362733049,,20,4,True,42
permABC-SMC,260881.5426997245,1.9688434344677885,3788000.0,28.58760666847229,1.4003608533351979,-1.4561636059075208e-09,721.0478286753641,24.99148362733049,,20,4,True,42
permABC-SMC,255853.29744279946,1.9249964690946475,3801980.0,28.60544753074646,1.3945675934126294,-1.4561636059075208e-09,717.9714976527904,24.99148362733049,,20,4,True,42
permABC-SMC,252666.2251655629,1.8982696375310026,3815260.0,28.66387152671814,1.388905528040531,-1.4561636059075208e-09,713.8739086373814,24.99148362733049,,20,4,True,42
permABC-SMC,250514.39790575914,1.8791023193229552,3827860.0,28.71268343925476,1.3837486553046228,-1.4561636059075208e-09,709.620290841703,24.99148362733049,,20,4,True,42
permABC-SMC,249015.56420233464,1.86502188250867,3839820.0,28.75863742828369,1.377651329226743,-1.4561636059075208e-09,708.9161151703403,24.99148362733049,,20,4,True,42
permABC-SMC,247823.6808236808,1.851577771062863,3851180.0,28.773518562316895,1.3696798537944201,-1.4561636059075208e-09,707.0659140867774,24.99148362733049,,20,4,True,42
permABC-SMC,245048.22335025377,1.8287435098347928,3861960.0,28.820997714996338,1.3627753290189963,-1.4561636059075208e-09,704.77033713741,24.99148362733049,,20,4,True,42
permABC-SMC,244766.1188369153,1.8227799351688583,3872200.0,28.836378574371338,1.3585023730871169,-1.4561636059075208e-09,699.8474396143109,24.99148362733049,,20,4,True,42
permABC-SMC,376421.66344294004,2.7909900049176395,3892200.0,28.85883665084839,1.353414600946123,-1.4561636059075208e-09,691.103222702016,24.99148362733049,,20,4,True,42
permABC-SMC,337754.74956822116,2.496413883973486,3911200.0,28.908472776412964,1.3477332090959129,-1.4561636059075208e-09,691.3107086889888,24.99148362733049,,20,4,True,42
permABC-SMC,318933.4415584416,2.3504570513576657,3929260.0,28.95763087272644,1.3416623977731392,-1.4561636059075208e-09,688.3965993340566,24.99148362733049,,20,4,True,42
permABC-SMC,304507.71604938275,2.238279985792843,3946420.0,29.008108615875244,1.3372708787713867,-1.4561636059075208e-09,690.0239879178293,24.99148362733049,,20,4,True,42
permABC-SMC,290098.0966325037,2.1250054567485046,3962740.0,29.02757453918457,1.3344712023865681,-1.4561636059075208e-09,687.1179369590095,24.99148362733049,,20,4,True,42
